Year,Category,Status,Person,PersonId,Movie,MovieId,AssociatedPeople,AssociatedIds
1992,BestDirector,Nominee,John Singleton,nm0005436,Los chicos del barrio,tt0101507,,
1992,BestDirector,Nominee,Oliver Stone,nm0000231,JFK: Caso abierto,tt0102138,,
1992,"BestDocumentary,Features",Winner,,,In the Shadow of the Stars,tt0102114,"['Allie Light', 'Irving Saraf']","['nm0509921', 'nm0764770']"
1992,"BestDocumentary,Features",Nominee,,,Death on the Job,tt0101693,"['Vince DiPersio', 'Bill Guttentag']","['nm0228122', 'nm0349702']"
1992,"BestDocumentary,Features",Nominee,,,Doing Time: Life Inside the Big House,tt0101749,"['Alan Raymond', 'Susan Raymond']","['nm0713203', 'nm0713371']"
1992,"BestDocumentary,Features",Nominee,,,The Restless Conscience: Resistance to Hitler Within Germany 1933-1945,tt0102778,['Hava Kohav Beller'],['nm0068874']
1992,"BestDocumentary,Features",Nominee,,,Wild by Law,tt0103260,"['Lawrence R. Hott', 'Diane Garey']","['nm0396248', 'nm0307233']"
1992,"BestDocumentary,ShortSubjects",Winner,,,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",tt0101683,['Debra Chasnoff'],['nm0153899']
1992,"BestDocumentary,ShortSubjects",Nominee,,,Chasseurs des ténèbres,tt0101457,"['Eric Valli', ""Alain Majani d'Inguimbert""]","['nm0885108', 'nm0195751']"
1992,"BestDocumentary,ShortSubjects",Nominee,,,A Little Vicious,tt0102320,['Immy Humes'],['nm0401795']
1992,"BestDocumentary,ShortSubjects",Nominee,,,The Mark of the Maker,tt0102406,['David McGowan'],['nm1117217']
1992,"BestDocumentary,ShortSubjects",Nominee,,,Memorial: Letters from American Soldiers,tt0102430,"['Bill Couturié', 'Bernard Edelman']","['nm0184323', 'nm0248975']"
1992,"BestEffects,SoundEffectsEditing",Winner,,,Terminator 2: El juicio final,tt0103064,"['Gary Rydstrom', 'Gloria S. Borders']","['nm0003977', 'nm0096187']"
1992,"BestEffects,SoundEffectsEditing",Nominee,,,Llamaradas,tt0101393,"['Gary Rydstrom', 'Richard Hymns']","['nm0003977', 'nm0405232']"
1992,"BestEffects,SoundEffectsEditing",Nominee,,,Aquel país desconocido,tt0102975,"['George Watters II', 'F. Hudson Miller']","['nm0915036', 'nm0588326']"
1992,"BestEffects,VisualEffects",Winner,,,Terminator 2: El juicio final,tt0103064,"['Dennis Muren', 'Stan Winston', 'Gene Warren Jr.', 'Robert Skotak']","['nm0613830', 'nm0935644', 'nm0912704', 'nm0804738']"
1992,"BestEffects,VisualEffects",Nominee,,,Llamaradas,tt0101393,"['Mikael Salomon', 'Allen Hall', 'Clay Pinney', 'Scott Farrar']","['nm0004121', 'nm0355292', 'nm0684439', 'nm0268141']"
1992,"BestEffects,VisualEffects",Nominee,,,Hook (El capitán Garfio),tt0102057,"['Eric Brevig', 'Harley Jessup', 'Mark Sullivan', 'Michael Lantieri']","['nm0108094', 'nm0422263', 'nm0838233', 'nm0487177']"
1992,BestFilmEditing,Winner,,,JFK: Caso abierto,tt0102138,"['Joe Hutshing', 'Pietro Scalia']","['nm0404528', 'nm0768817']"
1992,BestFilmEditing,Nominee,,,The Commitments,tt0101605,['Gerry Hambling'],['nm0357421']
1992,BestFilmEditing,Nominee,,,El silencio de los corderos,tt0102926,['Craig McKay'],['nm0570947']
1992,BestFilmEditing,Nominee,,,Terminator 2: El juicio final,tt0103064,"['Conrad Buff IV', 'Mark Goldblatt', 'Richard A. Harris']","['nm0119322', 'nm0325358', 'nm0365239']"
1992,BestFilmEditing,Nominee,,,Thelma & Louise,tt0103074,['Thom Noble'],['nm0633677']
1992,BestForeignLanguageFilm,Winner,,,Mediterráneo,tt0102426,[],[]
1992,BestForeignLanguageFilm,Nominee,,,Oxen,tt0102619,[],[]
1992,BestForeignLanguageFilm,Nominee,,,Escuela primaria,tt0102571,[],[]
1992,BestForeignLanguageFilm,Nominee,,,Börn náttúrunnar,tt0101526,[],[]
1992,BestForeignLanguageFilm,Nominee,,,La linterna roja,tt0101640,[],[]
1992,BestMakeup,Winner,,,Terminator 2: El juicio final,tt0103064,"['Stan Winston', 'Jeff Dawn']","['nm0935644', 'nm0206015']"
1992,BestMakeup,Nominee,,,Hook (El capitán Garfio),tt0102057,"['Christina Smith', 'Monty Westmore', 'Greg Cannom']","['nm0807702', 'nm0922881', 'nm0134148']"
1992,BestMakeup,Nominee,,,Aquel país desconocido,tt0102975,"['Michael Mills', 'Ed French', 'Richard Snell']","['nm0590114', 'nm0294076', 'nm0811057']"
1992,"BestMusic,OriginalScore",Winner,,,La bella y la bestia,tt0101414,['Alan Menken'],['nm0579678']
1992,"BestMusic,OriginalScore",Nominee,,,Bugsy,tt0101516,['Ennio Morricone'],['nm0001553']
1992,"BestMusic,OriginalScore",Nominee,,,El rey pescador,tt0101889,['George Fenton'],['nm0006070']
1992,"BestMusic,OriginalScore",Nominee,,,JFK: Caso abierto,tt0102138,['John Williams'],['nm0002354']
1992,"BestMusic,OriginalScore",Nominee,,,El príncipe de las mareas,tt0102713,['James Newton Howard'],['nm0006133']
1992,"BestMusic,OriginalSong",Winner,,,La bella y la bestia,tt0101414,"['Alan Menken', 'Howard Ashman']","['nm0579678', 'nm0039141']"
1992,"BestMusic,OriginalSong",Nominee,,,La bella y la bestia,tt0101414,"['Alan Menken', 'Howard Ashman']","['nm0579678', 'nm0039141']"
1992,"BestMusic,OriginalSong",Nominee,,,La bella y la bestia,tt0101414,"['Alan Menken', 'Howard Ashman']","['nm0579678', 'nm0039141']"
1992,"BestMusic,OriginalSong",Nominee,,,Robin Hood: Príncipe de los ladrones,tt0102798,"['Michael Kamen', 'Bryan Adams', 'Mutt Lange']","['nm0004383', 'nm0001898', 'nm0486172']"
1992,"BestMusic,OriginalSong",Nominee,,,Hook (El capitán Garfio),tt0102057,"['John Williams', 'Leslie Bricusse']","['nm0002354', 'nm0108634']"
1992,BestPicture,Winner,,,El silencio de los corderos,tt0102926,"['Edward Saxon', 'Kenneth Utt', 'Ron Bozman']","['nm0768324', 'nm0882588', 'nm0102508']"
1992,BestPicture,Nominee,,,La bella y la bestia,tt0101414,['Don Hahn'],['nm0353893']
1992,BestPicture,Nominee,,,Bugsy,tt0101516,"['Mark Johnson', 'Barry Levinson', 'Warren Beatty']","['nm0425741', 'nm0001469', 'nm0000886']"
1992,BestPicture,Nominee,,,JFK: Caso abierto,tt0102138,"['A. Kitman Ho', 'Oliver Stone']","['nm0457715', 'nm0000231']"
1992,BestPicture,Nominee,,,El príncipe de las mareas,tt0102713,"['Barbra Streisand', 'Andrew S. Karsch']","['nm0000659', 'nm0440140']"
1992,"BestShortFilm,Animated",Winner,,,Manipulation,tt0102392,['Daniel Greaves'],['nm0337319']
1992,"BestShortFilm,Animated",Nominee,,,Blackfly,tt0101468,['Christopher Hinton'],['nm0385975']
1992,"BestShortFilm,Animated",Nominee,,,Strings,tt0102997,['Wendy Tilby'],['nm0863195']
1992,"BestShortFilm,LiveAction",Winner,,,Session Man,tt0108086,"['Seth Winston', 'Robert N. Fried']","['nm0935641', 'nm0294975']"
1992,"BestShortFilm,LiveAction",Nominee,,,Birch Street Gym,tt0101456,"['Stephen Kessler', 'T.R. Conroy']","['nm0450387', 'nm0175865']"
1992,"BestShortFilm,LiveAction",Nominee,,,Last Breeze of Summer,tt0102268,['David Massey'],['nm0557294']
1992,BestSound,Winner,,,Terminator 2: El juicio final,tt0103064,"['Tom Johnson', 'Gary Rydstrom', 'Gary Summers', 'Lee Orloff']","['nm0426348', 'nm0003977', 'nm0838707', 'nm0650090']"
1992,BestSound,Nominee,,,Llamaradas,tt0101393,"['Gary Summers', 'Randy Thom', 'Gary Rydstrom', 'Glenn Williams']","['nm0838707', 'nm0858378', 'nm0003977', 'nm1491296']"
1992,BestSound,Nominee,,,La bella y la bestia,tt0101414,"['Terry Porter', 'Mel Metcalfe', 'David J. Hudson', 'Doc Kane']","['nm0692310', 'nm0582467', 'nm0399812', 'nm0437301']"
1992,BestSound,Nominee,,,JFK: Caso abierto,tt0102138,"['Michael Minkler', 'Gregg Landaker', 'Tod A. Maitland']","['nm0591444', 'nm0484414', 'nm0537972']"
1992,BestSound,Nominee,,,El silencio de los corderos,tt0102926,"['Tom Fleischman', 'Christopher Newman']","['nm0281530', 'nm0628039']"
1992,"BestWriting,ScreenplayBasedonMaterialPreviouslyProducedorPublished",Winner,,,El silencio de los corderos,tt0102926,['Ted Tally'],['nm0848217']
1992,"BestWriting,ScreenplayBasedonMaterialPreviouslyProducedorPublished",Nominee,,,"Europa, Europa",tt0099776,['Agnieszka Holland'],['nm0002140']
1992,"BestWriting,ScreenplayBasedonMaterialPreviouslyProducedorPublished",Nominee,,,Tomates verdes fritos,tt0101921,"['Fannie Flagg', 'Carol Sobieski']","['nm0280840', 'nm0811807']"
1992,"BestWriting,ScreenplayBasedonMaterialPreviouslyProducedorPublished",Nominee,,,JFK: Caso abierto,tt0102138,"['Oliver Stone', 'Zachary Sklar']","['nm0000231', 'nm0804466']"
1992,"BestWriting,ScreenplayBasedonMaterialPreviouslyProducedorPublished",Nominee,,,El príncipe de las mareas,tt0102713,"['Pat Conroy', 'Becky Johnston']","['nm0175852', 'nm0426539']"
1992,"BestWriting,ScreenplayWrittenDirectlyfortheScreen",Winner,,,Thelma & Louise,tt0103074,['Callie Khouri'],['nm0451884']
1992,"BestWriting,ScreenplayWrittenDirectlyfortheScreen",Nominee,,,Los chicos del barrio,tt0101507,['John Singleton'],['nm0005436']
1992,"BestWriting,ScreenplayWrittenDirectlyfortheScreen",Nominee,,,Bugsy,tt0101516,['James Toback'],['nm0864812']
1992,"BestWriting,ScreenplayWrittenDirectlyfortheScreen",Nominee,,,El rey pescador,tt0101889,['Richard LaGravenese'],['nm0481418']
1992,"BestWriting,ScreenplayWrittenDirectlyfortheScreen",Nominee,,,Grand Canyon (El alma de la ciudad),tt0101969,"['Lawrence Kasdan', 'Meg Kasdan']","['nm0001410', 'nm0440462']"
1992,Honorary,Winner,Satyajit Ray,nm0006249,,,,
1992,Honorary,Winner,Richard J. Stumpf,nm0836231,,,,
1992,Honorary,Winner,Joseph Freyer Westheimer,nm0922760,,,,
1992,Honorary,Winner,George Lucas,nm0000184,,,,
1993,BestActorinaLeadingRole,Winner,Al Pacino,nm0000199,Esencia de mujer,tt0105323,,
1993,BestActorinaLeadingRole,Nominee,Robert Downey Jr.,nm0000375,Chaplin,tt0103939,,
1993,BestActorinaLeadingRole,Nominee,Clint Eastwood,nm0000142,Sin perdón,tt0105695,,
1993,BestActorinaLeadingRole,Nominee,Stephen Rea,nm0001653,Juego de lágrimas,tt0104036,,
1993,BestActorinaLeadingRole,Nominee,Denzel Washington,nm0000243,Malcolm X,tt0104797,,
1993,BestActorinaSupportingRole,Winner,Gene Hackman,nm0000432,Sin perdón,tt0105695,,
1993,BestActorinaSupportingRole,Nominee,Jaye Davidson,nm0001109,Juego de lágrimas,tt0104036,,
1993,BestActorinaSupportingRole,Nominee,Jack Nicholson,nm0000197,Algunos hombres buenos,tt0104257,,
1993,BestActorinaSupportingRole,Nominee,Al Pacino,nm0000199,Glengarry Glen Ross: Éxito a cualquier precio,tt0104348,,
1993,BestActorinaSupportingRole,Nominee,David Paymer,nm0001601,El showman de los sábados,tt0104928,,
1993,BestActressinaLeadingRole,Winner,Emma Thompson,nm0000668,Regreso a Howards End,tt0104454,,
1993,BestActressinaLeadingRole,Nominee,Catherine Deneuve,nm0000366,Indochina,tt0104507,,
1993,BestActressinaLeadingRole,Nominee,Mary McDonnell,nm0001521,Passion Fish,tt0105107,,
1993,BestActressinaLeadingRole,Nominee,Michelle Pfeiffer,nm0000201,Por encima de todo,tt0104765,,
1993,BestActressinaLeadingRole,Nominee,Susan Sarandon,nm0000215,El aceite de la vida,tt0104756,,
1993,BestActressinaSupportingRole,Winner,Marisa Tomei,nm0000673,Mi primo Vinny,tt0104952,,
1993,BestActressinaSupportingRole,Nominee,Judy Davis,nm0001114,Maridos y mujeres,tt0104466,,
1993,BestActressinaSupportingRole,Nominee,Joan Plowright,nm0687506,Un abril encantado,tt0101811,,
1993,BestActressinaSupportingRole,Nominee,Vanessa Redgrave,nm0000603,Regreso a Howards End,tt0104454,,
1993,BestActressinaSupportingRole,Nominee,Miranda Richardson,nm0001669,Herida,tt0104237,,
1993,BestArtDirection-SetDecoration,Winner,,,Regreso a Howards End,tt0104454,"['Luciana Arrighi', 'Ian Whittaker']","['nm0002186', 'nm0926434']"
1993,BestArtDirection-SetDecoration,Nominee,,,Drácula de Bram Stoker,tt0103874,"['Thomas E. Sanders', 'Garrett Lewis']","['nm0761742', 'nm0507204']"
1993,BestArtDirection-SetDecoration,Nominee,,,Chaplin,tt0103939,"['Stuart Craig', 'Chris Butler']","['nm0186023', 'nm0124862']"
1993,BestArtDirection-SetDecoration,Nominee,,,Toys (Fabricando ilusiones),tt0105629,"['Ferdinando Scarfiotti', 'Linda DeScenna']","['nm0769162', 'nm0220984']"
1993,BestArtDirection-SetDecoration,Nominee,,,Sin perdón,tt0105695,"['Henry Bumstead', 'Janice Blackie-Goodine']","['nm0120317', 'nm0085706']"
1993,BestCinematography,Winner,,,El río de la vida,tt0105265,['Philippe Rousselot'],['nm0003542']
1993,BestCinematography,Nominee,,,Hoffa: un pulso al poder,tt0104427,['Stephen H. Burum'],['nm0005664']
1993,BestCinematography,Nominee,,,Regreso a Howards End,tt0104454,['Tony Pierce-Roberts'],['nm0682503']
1993,BestCinematography,Nominee,,,El amante,tt0101316,['Robert Fraisse'],['nm0005709']
1993,BestCinematography,Nominee,,,Sin perdón,tt0105695,['Jack N. Green'],['nm0005726']
1993,BestCostumeDesign,Winner,,,Drácula de Bram Stoker,tt0103874,['Eiko Ishioka'],['nm0411130']
1993,BestCostumeDesign,Nominee,,,Un abril encantado,tt0101811,['Sheena Napier'],['nm0621042']
1993,BestCostumeDesign,Nominee,,,Regreso a Howards End,tt0104454,"['Jenny Beavan', 'John Bright']","['nm0064746', 'nm0109149']"
1993,BestCostumeDesign,Nominee,,,Malcolm X,tt0104797,['Ruth E. Carter'],['nm0141921']
1993,BestCostumeDesign,Nominee,,,Toys (Fabricando ilusiones),tt0105629,['Albert Wolsky'],['nm0938717']
1993,BestDirector,Winner,Clint Eastwood,nm0000142,Sin perdón,tt0105695,,
1993,BestDirector,Nominee,Robert Altman,nm0000265,El juego de Hollywood (The Player),tt0105151,,
1993,BestDirector,Nominee,Martin Brest,nm0000976,Esencia de mujer,tt0105323,,
1993,BestDirector,Nominee,James Ivory,nm0412465,Regreso a Howards End,tt0104454,,
1993,BestDirector,Nominee,Neil Jordan,nm0001403,Juego de lágrimas,tt0104036,,
1993,"BestDocumentary,Features",Winner,,,The Panama Deception,tt0105089,"['Barbara Trent', 'David Kasper']","['nm0872134', 'nm0440722']"
1993,"BestDocumentary,Features",Nominee,,,Changing Our Minds: The Story of Dr. Evelyn Hooker,tt0103938,['David Haugland'],['nm0369361']
1993,"BestDocumentary,Features",Nominee,,,Fuego sobre Kuwait,tt0104275,['Sally Dundas'],['nm0242183']
1993,"BestDocumentary,Features",Nominee,,,Liberators: Fighting on Two Fronts in World War II,tt0104721,"['William Miles', 'Nina Rosenblum']","['nm0587263', 'nm0742466']"
1993,"BestDocumentary,Features",Nominee,,,Music for the Movies: Bernard Herrmann,tt0104946,"['Margaret Smilow', 'Roma Baran']","['nm0807001', 'nm0052953']"
1993,"BestDocumentary,ShortSubjects",Winner,,,Educating Peter,tt0104167,"['Thomas C. Goodwin', 'Gerardine Wurzburg']","['nm0329559', 'nm0943458']"
1993,"BestDocumentary,ShortSubjects",Nominee,,,At the Edge of Conquest: The Journey of Chief Wai-Wai,tt0103728,"[""Geoffrey O'Connor""]",['nm0640337']
1993,"BestDocumentary,ShortSubjects",Nominee,,,Beyond Imagining: Margaret Anderson and the 'Little Review',tt0103803,['Wendy L. Weinberg'],['nm0918157']
1993,"BestDocumentary,ShortSubjects",Nominee,,,The Colours of My Father: A Portrait of Sam Borenstein,tt0103985,"['Richard Elson', 'Sally Bochner']","['nm2423498', 'nm0090618']"
1993,"BestDocumentary,ShortSubjects",Nominee,,,When Abortion Was Illegal: Untold Stories,tt0105805,['Dorothy Fadiman'],['nm0264936']
1993,"BestEffects,SoundEffectsEditing",Winner,,,Drácula de Bram Stoker,tt0103874,"['Tom C. McCarthy', 'David E. Stone']","['nm0565344', 'nm0831823']"
1993,"BestEffects,SoundEffectsEditing",Nominee,,,Aladdín,tt0103639,['Mark A. Mangini'],['nm0005625']
1993,"BestEffects,SoundEffectsEditing",Nominee,,,Alerta máxima,tt0105690,"['John Leveque', 'Bruce Stambler']","['nm0505311', 'nm0821801']"
1993,"BestEffects,VisualEffects",Winner,,,La muerte os sienta tan bien,tt0104070,"['Ken Ralston', 'Doug Chiang', 'Douglas Smythe', 'Tom Woodruff Jr.']","['nm0707822', 'nm0156956', 'nm0810817', 'nm0940430']"
1993,"BestEffects,VisualEffects",Nominee,,,Alien³,tt0103644,"['Richard Edlund', 'Alec Gillis', 'Tom Woodruff Jr.', 'George Gibbs']","['nm0249430', 'nm0319266', 'nm0940430', 'nm0316672']"
1993,"BestEffects,VisualEffects",Nominee,,,Batman vuelve,tt0103776,"['Michael L. Fink', 'Craig Barron', 'John Bruno', 'Dennis Skotak']","['nm0277842', 'nm0057652', 'nm0116497', 'nm0804737']"
1993,BestFilmEditing,Winner,,,Sin perdón,tt0105695,['Joel Cox'],['nm0185088']
1993,BestFilmEditing,Nominee,,,Instinto básico,tt0103772,['Frank J. Urioste'],['nm0881973']
1993,BestFilmEditing,Nominee,,,Juego de lágrimas,tt0104036,['Kant Pan'],['nm0659013']
1993,BestFilmEditing,Nominee,,,Algunos hombres buenos,tt0104257,['Robert Leighton'],['nm0500371']
1993,BestFilmEditing,Nominee,,,El juego de Hollywood (The Player),tt0105151,['Geraldine Peroni'],['nm0674419']
1993,BestForeignLanguageFilm,Winner,,,Indochina,tt0104507,[],[]
1993,BestForeignLanguageFilm,Nominee,,,Un lugar en el mundo,tt0104774,[],[]
1993,BestForeignLanguageFilm,Nominee,,,Schtonk,tt0105328,[],[]
1993,BestForeignLanguageFilm,Nominee,,,Daens,tt0104046,[],[]
1993,BestForeignLanguageFilm,Nominee,,,"Urga, el territorio del amor",tt0103176,[],[]
1993,BestMakeup,Winner,,,Drácula de Bram Stoker,tt0103874,"['Greg Cannom', 'Michèle Burke', 'Matthew W. Mungle']","['nm0134148', 'nm0121807', 'nm0612817']"
1993,BestMakeup,Nominee,,,Batman vuelve,tt0103776,"['Ve Neill', 'Ronnie Specter', 'Stan Winston']","['nm0624763', 'nm0817463', 'nm0935644']"
1993,BestMakeup,Nominee,,,Hoffa: un pulso al poder,tt0104427,"['Ve Neill', 'Greg Cannom', 'John Blake']","['nm0624763', 'nm0134148', 'nm0086601']"
1993,"BestMusic,OriginalScore",Winner,,,Aladdín,tt0103639,['Alan Menken'],['nm0579678']
1993,"BestMusic,OriginalScore",Nominee,,,Instinto básico,tt0103772,['Jerry Goldsmith'],['nm0000025']
1993,"BestMusic,OriginalScore",Nominee,,,Chaplin,tt0103939,['John Barry'],['nm0000290']
1993,"BestMusic,OriginalScore",Nominee,,,Regreso a Howards End,tt0104454,['Richard Robbins'],['nm0006442']
1993,"BestMusic,OriginalScore",Nominee,,,El río de la vida,tt0105265,['Mark Isham'],['nm0006142']
1993,"BestMusic,OriginalSong",Winner,,,Aladdín,tt0103639,"['Alan Menken', 'Tim Rice']","['nm0579678', 'nm0005358']"
1993,"BestMusic,OriginalSong",Nominee,,,Los reyes del mambo tocan canciones de amor,tt0104802,"['Robert Kraft', 'Arne Glimcher']","['nm0469234', 'nm0322865']"
1993,"BestMusic,OriginalSong",Nominee,,,Aladdín,tt0103639,"['Alan Menken', 'Howard Ashman']","['nm0579678', 'nm0039141']"
1993,"BestMusic,OriginalSong",Nominee,,,El guardaespaldas,tt0103855,"['David Foster', 'Linda Thompson']","['nm0287757', 'nm0860419']"
1993,"BestMusic,OriginalSong",Nominee,,,El guardaespaldas,tt0103855,"['Jud Friedman', 'Allan Rich']","['nm0295267', 'nm0723591']"
1993,BestPicture,Winner,,,Sin perdón,tt0105695,['Clint Eastwood'],['nm0000142']
1993,BestPicture,Nominee,,,Juego de lágrimas,tt0104036,['Stephen Woolley'],['nm0941262']
1993,BestPicture,Nominee,,,Algunos hombres buenos,tt0104257,"['David Brown', 'Rob Reiner', 'Andrew Scheinman']","['nm0113360', 'nm0001661', 'nm0770650']"
1993,BestPicture,Nominee,,,Regreso a Howards End,tt0104454,['Ismail Merchant'],['nm0580337']
1993,BestPicture,Nominee,,,Esencia de mujer,tt0105323,['Martin Brest'],['nm0000976']
1993,"BestShortFilm,Animated",Winner,,,Mona Lisa Descending a Staircase,tt0104908,['Joan C. Gratz'],['nm0336049']
1993,"BestShortFilm,Animated",Nominee,,,Adam,tt0101270,['Peter Lord'],['nm0520485']
1993,"BestShortFilm,Animated",Nominee,,,"Reci, reci, reci...",tt0105224,['Michaela Pavlátová'],['nm0667912']
1993,"BestShortFilm,Animated",Nominee,,,The Sandman,tt0105311,['Paul Berry'],['nm0077651']
1993,"BestShortFilm,Animated",Nominee,,,Screen Play,tt0105335,['Barry Purves'],['nm0701000']
1993,"BestShortFilm,LiveAction",Winner,,,Omnibus,tt0105051,['Sam Karmann'],['nm0439748']
1993,"BestShortFilm,LiveAction",Nominee,,,Contacto,tt0104007,"['Jonathan Darby', 'Jana Sue Memel']","['nm0200978', 'nm0578604']"
1993,"BestShortFilm,LiveAction",Nominee,,,Cruise Control,tt0104032,['Matt Palmieri'],['nm0658585']
1993,"BestShortFilm,LiveAction",Nominee,,,The Lady in Waiting,tt0104669,['Christian Taylor'],['nm0995597']
1993,"BestShortFilm,LiveAction",Nominee,,,Swan Song,tt0105506,['Kenneth Branagh'],['nm0000110']
1993,BestSound,Winner,,,El último mohicano,tt0104691,"['Chris Jenkins', 'Doug Hemphill', 'Mark Smith', 'Simon Kaye']","['nm0420804', 'nm0376153', 'nm0809234', 'nm0443393']"
1993,BestSound,Nominee,,,Aladdín,tt0103639,"['Terry Porter', 'Mel Metcalfe', 'David J. Hudson', 'Doc Kane']","['nm0692310', 'nm0582467', 'nm0399812', 'nm0437301']"
1993,BestSound,Nominee,,,Algunos hombres buenos,tt0104257,"[""Kevin O'Connell"", 'Rick Kline', 'Robert Eber']","['nm0640114', 'nm0459662', 'nm0248024']"
1993,BestSound,Nominee,,,Alerta máxima,tt0105690,"['Donald O. Mitchell', 'Frank A. Montaño', 'Rick Hart', 'Scott D. Smith']","['nm0593290', 'nm0599057', 'nm0366494', 'nm0809896']"
